ecli,articles_considered,judgment_date
ECLI:CE:ECHR:2020:0903JUD001115711,41,2020-09-03
ECLI:CE:ECHR:2011:0630JUD002259004,2,2011-06-30
ECLI:CE:ECHR:2011:0630JUD002259004,8,2011-06-30
ECLI:CE:ECHR:2011:0630JUD002259004,41,2011-06-30
ECLI:CE:ECHR:2002:0709JUD003317996,6,2002-07-09
ECLI:CE:ECHR:2002:0709JUD003317996,10,2002-07-09
ECLI:CE:ECHR:2002:0709JUD003317996,35,2002-07-09
ECLI:CE:ECHR:2002:0709JUD003317996,41,2002-07-09
ECLI:CE:ECHR:2013:1015JUD004476706,6,2013-10-15
ECLI:CE:ECHR:2006:0613JUD007656701,6,2006-06-13
ECLI:CE:ECHR:2006:0613JUD007656701,29,2006-06-13
ECLI:CE:ECHR:2006:0613JUD007656701,41,2006-06-13
ECLI:CE:ECHR:2006:0613JUD007656701,P1,2006-06-13
ECLI:CE:ECHR:2001:0605JUD001966392,6,2001-06-05
ECLI:CE:ECHR:2001:0605JUD001966392,41,2001-06-05
ECLI:CE:ECHR:2001:0605JUD001966392,P1,2001-06-05
ECLI:CE:ECHR:2008:0515JUD005836400,6,2008-05-15
ECLI:CE:ECHR:2008:0515JUD005836400,8,2008-05-15
ECLI:CE:ECHR:2008:0515JUD005836400,34,2008-05-15
ECLI:CE:ECHR:1984:0522JUD000962681,35,1984-05-22
ECLI:CE:ECHR:1984:0522JUD000962681,5,1984-05-22
ECLI:CE:ECHR:1984:0522JUD000962681,41,1984-05-22
ECLI:CE:ECHR:2000:1026JUD003098596,6,2000-10-26
ECLI:CE:ECHR:2000:1026JUD003098596,9,2000-10-26
ECLI:CE:ECHR:2000:1026JUD003098596,11,2000-10-26
ECLI:CE:ECHR:2000:1026JUD003098596,13,2000-10-26
ECLI:CE:ECHR:2000:1026JUD003098596,41,2000-10-26
ECLI:CE:ECHR:2000:1026JUD003098596,P1,2000-10-26
ECLI:CE:ECHR:2000:1026JUD003098596,10,2000-10-26
ECLI:CE:ECHR:2019:1001JUD006292812,10,2019-10-01
ECLI:CE:ECHR:2016:0331JUD005538810,3,2016-03-31
ECLI:CE:ECHR:2016:0331JUD005538810,6,2016-03-31
ECLI:CE:ECHR:2016:0331JUD005538810,8,2016-03-31
ECLI:CE:ECHR:2016:0331JUD005538810,13,2016-03-31
ECLI:CE:ECHR:2017:0627JUD001722411,8,2017-06-27
ECLI:CE:ECHR:2017:0627JUD001722411,10,2017-06-27
ECLI:CE:ECHR:2002:1115JUD005056699,6,2002-11-15
ECLI:CE:ECHR:2002:1115JUD005056699,41,2002-11-15
ECLI:CE:ECHR:2004:0715JUD001669602,6,2004-07-15
ECLI:CE:ECHR:2004:0715JUD001669602,13,2004-07-15
ECLI:CE:ECHR:2004:0715JUD001669602,29,2004-07-15
ECLI:CE:ECHR:2004:0715JUD001669602,41,2004-07-15
ECLI:CE:ECHR:2004:0715JUD001669602,P1,2004-07-15
ECLI:CE:ECHR:2021:0427JUD001597616,10,2021-04-27
ECLI:CE:ECHR:2021:0427JUD001597616,41,2021-04-27
ECLI:CE:ECHR:2006:0111JUD005256299,11,2006-01-11
ECLI:CE:ECHR:2006:0111JUD005256299,41,2006-01-11
ECLI:CE:ECHR:2011:1018JUD002153208,8,2011-10-18
ECLI:CE:ECHR:2015:0922JUD005508109,6,2015-09-22
ECLI:CE:ECHR:2019:0618JUD003418711,3,2019-06-18
ECLI:CE:ECHR:1996:0221JUD002338994,5,1996-02-21
ECLI:CE:ECHR:1996:0221JUD002338994,41,1996-02-21
ECLI:CE:ECHR:2009:1013JUD002742807,5,2009-10-13
ECLI:CE:ECHR:2009:0721JUD001517902,6,2009-07-21
ECLI:CE:ECHR:2001:0410JUD001929492,41,2001-04-10
ECLI:CE:ECHR:2001:0410JUD001929492,P1,2001-04-10
ECLI:CE:ECHR:2015:1006JUD003799112,P1,2015-10-06
ECLI:CE:ECHR:2009:1008JUD003547106,5,2009-10-08
ECLI:CE:ECHR:2018:0710JUD005159507,11,2018-07-10
ECLI:CE:ECHR:2018:1211JUD003648007,34,2018-12-11
ECLI:CE:ECHR:2018:1211JUD003648007,35,2018-12-11
ECLI:CE:ECHR:2018:1211JUD003648007,P1,2018-12-11
ECLI:CE:ECHR:2011:0607JUD000027705,5,2011-06-07
ECLI:CE:ECHR:2011:0607JUD000027705,41,2011-06-07
ECLI:CE:ECHR:2012:0529JUD000248909,6,2012-05-29
ECLI:CE:ECHR:2012:0529JUD000248909,41,2012-05-29
ECLI:CE:ECHR:2012:0529JUD000248909,P1,2012-05-29
ECLI:CE:ECHR:2001:1025JUD004448798,6,2001-10-25
ECLI:CE:ECHR:2001:1025JUD004448798,41,2001-10-25
ECLI:CE:ECHR:2016:0913JUD005054108,6,2016-09-13
ECLI:CE:ECHR:2016:0913JUD005054108,35,2016-09-13
ECLI:CE:ECHR:2016:0913JUD005054108,41,2016-09-13
ECLI:CE:ECHR:2005:0616JUD006160300,5,2005-06-16
ECLI:CE:ECHR:2005:0616JUD006160300,6,2005-06-16
ECLI:CE:ECHR:2005:0616JUD006160300,8,2005-06-16
ECLI:CE:ECHR:2005:0616JUD006160300,41,2005-06-16
ECLI:CE:ECHR:2005:0616JUD006160300,1,2005-06-16
ECLI:CE:ECHR:2007:1218JUD007465701,5,2007-12-18
ECLI:CE:ECHR:1998:0923JUD002466294,10,1998-09-23
ECLI:CE:ECHR:1998:0923JUD002466294,17,1998-09-23
ECLI:CE:ECHR:1998:0923JUD002466294,41,1998-09-23
ECLI:CE:ECHR:2010:1104JUD002257508,6,2010-11-04
ECLI:CE:ECHR:2010:1104JUD002257508,41,2010-11-04
ECLI:CE:ECHR:2002:0219JUD005621700,6,2002-02-19
ECLI:CE:ECHR:2002:0219JUD005621700,41,2002-02-19
ECLI:CE:ECHR:2006:1017JUD007200001,3,2006-10-17
ECLI:CE:ECHR:2006:1017JUD007200001,6,2006-10-17
ECLI:CE:ECHR:2006:1017JUD007200001,13,2006-10-17
ECLI:CE:ECHR:2006:1017JUD007200001,29,2006-10-17
ECLI:CE:ECHR:2006:1017JUD007200001,35,2006-10-17
ECLI:CE:ECHR:2006:1017JUD007200001,41,2006-10-17
ECLI:CE:ECHR:2000:0229JUD003682297,6,2000-02-29
ECLI:CE:ECHR:2000:0229JUD003682297,37,2000-02-29
ECLI:CE:ECHR:2000:0229JUD003682297,38,2000-02-29
ECLI:CE:ECHR:2000:0229JUD003682297,39,2000-02-29
ECLI:CE:ECHR:1995:0210JUD001517589,6,1995-02-10
ECLI:CE:ECHR:1995:0210JUD001517589,41,1995-02-10
ECLI:CE:ECHR:2014:0724JUD004518512,6,2014-07-24
ECLI:CE:ECHR:2014:0724JUD004518512,13,2014-07-24
ECLI:CE:ECHR:2005:1222JUD003225902,6,2005-12-22
ECLI:CE:ECHR:2005:1222JUD003225902,41,2005-12-22
ECLI:CE:ECHR:2021:1130JUD000252114,6,2021-11-30
ECLI:CE:ECHR:2021:1130JUD000252114,P1,2021-11-30
ECLI:CE:ECHR:2010:0715JUD003487507,10,2010-07-15
ECLI:CE:ECHR:2010:0715JUD003487507,41,2010-07-15
ECLI:CE:ECHR:2009:0709JUD003386307,6,2009-07-09
ECLI:CE:ECHR:2009:0709JUD003386307,13,2009-07-09
ECLI:CE:ECHR:2005:0210JUD003436202,6,2005-02-10
ECLI:CE:ECHR:2005:0210JUD003436202,29,2005-02-10
ECLI:CE:ECHR:2005:0210JUD003436202,41,2005-02-10
ECLI:CE:ECHR:2005:0210JUD003436202,P1,2005-02-10
ECLI:CE:ECHR:2005:0210JUD003436202,34,2005-02-10
ECLI:CE:ECHR:2014:0417JUD001058710,3,2014-04-17
ECLI:CE:ECHR:2022:0705JUD007013316,14,2022-07-05
ECLI:CE:ECHR:2022:0705JUD007013316,P1,2022-07-05
ECLI:CE:ECHR:2022:0705JUD007013316,41,2022-07-05
ECLI:CE:ECHR:2022:0705JUD007013316,46,2022-07-05
ECLI:CE:ECHR:2016:0712JUD005632413,5,2016-07-12
ECLI:CE:ECHR:2002:0228JUD005113999,6,2002-02-28
ECLI:CE:ECHR:2002:0228JUD005113999,41,2002-02-28
ECLI:CE:ECHR:2000:0125JUD004093298,6,2000-01-25
ECLI:CE:ECHR:2000:0125JUD004093298,41,2000-01-25
ECLI:CE:ECHR:2012:1204JUD002811008,8,2012-12-04
ECLI:CE:ECHR:2012:1204JUD002811008,41,2012-12-04
ECLI:CE:ECHR:2010:1207JUD001983204,3,2010-12-07
